"label","brand","name","price","rank","ingredients","combination","dry","normal","oily","sensitive","id_product"
"Cleanser","OLEHENRIKSEN","Transforming Walnut Scrub","28.00","4.7","Water, Cocamidopropyl Hydroxysultaine, Juglans Regia (Walnut) Shell Powder, Glyceryl Stearate SE, Sodium Lauroyl Sarcosinate, Prunus Armenaica (Apricot) Seed Powder, Cetyl Alcohol, Sorbitol, Acrylates Copolymer, Parfum/Fragrance, Benzyl Alcohol, Sodium Chloride, Phenoxyethanol, Chlorphenesin, Caprylyl Glycol, Glycerin, Sodium Benzoate, Glycol Distearate, Cocomidopropyl Betaine, Hexylene Glycol, Ethylhexylglycerin, Potassium Hydroxide, Tetrasodium EDTA, Laureth-4, Panax Ginseng Root Extract, Chamomilla Recutita (Chamomile) Flower Extract, Calendula Officinalis (Calendula) Flower Extract, Tocopheryl Acetate, Lecithin, Allantoin, Aloe Barbadensis Leaf Juice Powder, Citric Acid, Linalool, Hexyl Cinnamal, Limonene.",True,True,True,True,True,339
"Cleanser","KIEHL'S SINCE 1851","Calendula Deep Clean Foaming Face Wash","29.00","4.7","Water, Sodium Cocoyl Glycinate, Coco-Betaine, Glycerin, Acrylates Copolymer, Sodium Chloride, Phenoxyethanol, Prunus Armeniaca Seed Powder, Apricot Seed Powder, Sodium Hydroxide, Fragrance, Chlorphenesin, Salicylic Acid, Hexyl Cinnamal, Linalool, Methylisothiazolinone, Citric Acid.",True,True,True,True,True,341
"Cleanser","CLINIQUE","Liquid Facial Soap","18.00","4.4","Water, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Hydroxysultaine, Lauramidopropyl Betaine, Sodium Cocoyl Sarcosinate, Tea-Cocoyl Glutamate, Di-Ppg-2 Myreth-10 Adipate, Aloe Barbadensis Leaf Juice, Peg-120 Methyl Glucose Dioleate, Sucrose, Sodium Hyaluronate, Cetyl Triethylmonium Dimethicone Peg-8 Succinate, Butylene Glycol, Hexylene Glycol, Polyquaternium-7, Laureth-2, Caprylyl Glycol, Sodium Sulfate, Tocopheryl Acetate, Edta, Disodium Edta, Phenoxyethanol Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",True,True,True,True,True,344
"Cleanser","TATA HARPER","Regenerating Cleanser","42.00","4.2","*Ingredients from organic farming. **Clinical grade essential oils blend.",True,True,True,True,False,345
"Cleanser","CAUDALIE","Instant Foaming Cleanser","28.00","4.3","Water, Glycerin, Sodium Cocoyl Glutamate, Cocamidopropyl Betaine, Caprylyl/Capryl Glucoside, Sodium Chloride, Citric Acid, Caprylyl Glycol, Fragrance, Coco-Betaine, Potassium Sorbate, Sodium Methyl Cocoyl Taurate, Sodium Cocoyl Isethionate, Sodium Phytate, Matricaria Flower Extract, Sage Leaf Extract, Grape Fruit Extract, Sodium Benzoate, Butylphenyl Methylpropional, Linalool, Citronellol.",True,True,True,True,True,347
"Cleanser","KORRES","Greek Yoghurt Foaming Cream Cleanser","26.00","4.6","Water, Sodium Cocoyl Isethionate, Cocobetaine, Cetearyl Alcohol, Disodium Lauryl Sulfosuccinate, Zea Mays (Corn) Starch, Glycerin, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Magnesium Aluminum Silicate, Glyceryl Laurate, Sclerotium Gum, Alcohol, Amaranthus Caudatus Seed Extract, Hydrogenated Castor Oil, Hydrolyzed Rice Protein, Lactis Proteinum/Whey Protein/Protéine Du Lait, Lactose, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Parfum/Fragrance, Sodium Cocoyl Alaninate, Sodium Cocoyl Hydrolyzed Amaranth Protein, Sodium Phytate, Titanium Dioxide, Yogurt Powder.",True,True,True,True,True,348
"Cleanser","CAUDALIE","Moisturizing Toner","28.00","4.4","Water, Butylene Glycol, Peg-40 Hydrogenated Castor Oil*, Sodium Carboxymethyl Betaglucan (Vinolevure), Methylpropanediol, Sodium Benzoate, Fragrance, Caprylyl Glycol, Citric Acid*, Biosaccharide Gum-1, Phenylpropanol, Glyceryl Caprylate.",True,True,True,True,True,350
"Cleanser","KIEHL'S SINCE 1851","Ultra Facial Cleanser","20.00","4.6","Water, Sodium Laureth Sulfate, Decyl Glucoside, Glycerin, Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Acrylates Copolymer, Peg-200 Hydrogenated Glyceryl Palmate, Lauryl Glucoside, Sodium Chloride, Pentylene Glycol, Triethanolamine, Phenoxyethanol, Peg-7 Glyceryl Cocoate, Distearyl Ether, Behenyl Alcohol, Methylparaben, Laureth-2, Propylparaben, Sodium Methylparaben, Squalane, Sweet Almond Oil, Apricot Kernel Oil, Tocopherol, Ascorbyl Glucoside, Avocado Oil, Sodium Hydroxide, Citric Acid.",True,True,True,True,True,351
"Cleanser","KIEHL'S SINCE 1851","Ultra Facial Toner","16.00","4.5","Water, Glycerin, Squalane, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sorbitan Oleate, Ethylhexyl Salicylate, Peg-100 Stearate, Potassium Sorbate, Triethanolamine, P-Anisic Acid, Ascorbyl Glucoside, Sodium Hyaluronate, Prunus Amygdalus Dulcis Oil, Sweet Almond Oil, Prunus Armeniaca Kernel Oil, Apricot Kernel Oil, Tocopherol, Persea Gratissima Oil, Avocado Oil.",True,True,True,True,True,353
"Cleanser","SHISEIDO","Benefiance Extra Creamy Cleansing Foam","36.00","4.8","Water, Stearic Acid, Peg-8, Myristic Acid, Glycerin, Potassium Hydroxide, Dipropylene Glycol, Lauric Acid, Glyceryl Stearate Se, Sorbitol, Cocamidopropyl Betaine, Peg-60 Glyceryl Isostearate, Microcrystalline Cellulose, Sodium Methyl Cocoyl Taurate, Fragrance (Parfum), Phytosteryl Macadamiate, Talc, Polyquaternium-39, Disodium Edta, Ethylcellulose, Butylphenyl Methylpropional, Iron Oxides (Ci 77492), Limonene, Linalool, Citronellol, Alpha-Isomethyl Ionone, Geraniol, Sodium Hyaluronate, Butylene Glycol, Sodium Benzoate, Serine, Sophora Angustifolia Root Extract, Iron Oxides (Ci 77491), Tocopherol.",True,True,True,True,False,354
"Cleanser","DRUNK ELEPHANT","Baby Pekee Bar™ + Juju Bar Travel Duo","18.00","4.5","-Heilmoor Clay: Tones and detoxifies the skin.  -Virgin Marula Oil: Hydrates, protects, heals, and rejuvenates the skin; high in antioxidants and omegas 6 and 9.  -Blueberry Extract: Potent antioxidant with soothing and anti-glycation properties. Pekee Bar™: Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Paraffin, Sclerocarya Birrea Seed Oil, Water, Titanium Dioxide (CI 77891), Honey/Mel/Miel, Glycerin, Vaccinium Angustifolium (Blueberry) Fruit Extract. Juju Bar: Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Bambusa Vulgaris Leaf/Stem Extract, Paraffin, Sclerocarya Birrea Seed Oil, Water, Heilmoor Clay, Titanium Dioxide (CI 77891), Helianthus Annuus (Sunflower) Seed Oil, Euterpe Oleracea Fruit Extract, Lycium Barbarum Fruit Extract.",True,True,True,True,False,355
"Cleanser","BOSCIA","Exfoliating Peel Gel","34.00","4.1","Water, Glycerin, Carbomer, Centrimonium Chloride, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Butylene Glycol, Maltodextrin, Lactobacillus/Punica Granatum Fruit Ferment Extract, Eclipta Prostrata Extract, Vaccinium Myrtillus Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Saccharum Officinarum (Sugar Cane) Extract, Melia Azadirachta Leaf Extract, Pelargonium Graveolens Flower Oil, Epilobium Angustifolium Flower/Leaf/Stem Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantuim Dulcis (Orange) Fruit Extract, Melia Azadirachta Flower Extract, Amino Esters-1,Leuconstoc/Radish Root Ferment Filtrate, Coccinia Indica Fruit Extract,Acer Saccharum (Sugar Maple) Extract, Moringa Oleifera Seed Oil, SolanumMelongena (Eggplant) Fruit Extract, Eugenia Caryophyllus (Clove) Leaf Oil,Subtilisin, Aloe Barbadensis Flower Extract, Ocium Basilicum (Basil) Extract, Ocimum Sanctum Leaf Extract, Lawsonia Inermis (Henna) Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract.",True,True,True,True,True,359
"Cleanser","IT COSMETICS","Bye Bye Makeup™ 3-in-1 Makeup Melting Cleansing Balm","38.00","4.5","Ethylhexyl Palmitate, Peg-20 Glyceryl Triisostearate, Carthamus Tinctorius (Safflower) Seed Oil, Polyethylene, Macadamia Ternifolia Seed Oil, Peg-8 Isostearate, Butyrospermum Parkii (Shea) Butter, Tocopheryl Acetate, Aqua/Water/Eau, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Butylene Glycol, Glycerin, Glyceryl Linolenate, Beta-Sitosterol, Ceteth-24, Cholesterol, Glyceryl Linoleate, Choleth-24, Polysorbate 20, Niacinamide, Squalane, Peg-40 Hydrogenated Castor Oil, Glyceryl Arachidonate, Propylene Glycol, Panthenol, Avena Sativa (Oat) Kernel Extract, Ubiquinone, Ceramide Np, Ceramide Ap, Phytosphingosine, Curcuma Longa (Turmeric) Root Extract, Palmitoyl Tripeptide-1, Disteardimonium Hectorite, Propylene Carbonate, Palmitoyl Tetrapeptide-7, Palmitoyl Hexapeptide-12, Xanthan Gum, Copper Tripeptide-1, Palmitoyl Pentapeptide-4, Acetyl Hexapeptide-8, Ceramide Eos, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Sodium Ascorbyl Phosphate, Retinyl Palmitate, Potassium Cetyl Phosphate, Silica, Hyaluronic Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Hydrolyzed Collagen, Chamomilla Recutita (Matricaria) Flower Water, Colloidal Oatmeal, Leuconostoc/Radish Root Ferment Filtrate, Biotin, Octyldodecanol, Hydrogenated Lecithin, Carbomer, Caprylic/Capric Triglyceride, Sodium Lauroyl Lactylate, Sodium Lactate, Lecithin, Pentaerythrityl Tetraisostearate, Cyclomethicone, Dimethicone, Paraffinum Liquidum/ Mineral Oil/Huile Minerale, Citrus Aurantium Dulcis (Orange) Oil, Citric Acid, Disodium EDTA, Caprylyl Glycol, Phenoxyethanol, 1,2-Hexanediol, Ethylhexylglycerin, Fragrance, Alcohol.",True,True,True,True,True,360
"Cleanser","PHILOSOPHY","The Microdelivery Exfoliating Facial Wash","8.00","4.6","Water, Solum Diatomeae/Diatomaceous Earth/Terre De Diatomees, Sodium Cocoyl Apple Amino Acids, Glycerin, Acrylates/Steareth-20 Methacrylate Copolymer, Acrylates Copolymer, Decyl Glucoside, Disodium Cocoamphodiacetate, Phenoxyethanol, Lauryl Glucoside, Lithium Magnesium Sodium Silicate, Polysorbate 20, Hexylene Glycol, Sodium Hydroxide, Citrus Aurantium Dulcis (Orange) Peel Extract, Limonene, Decylene Glycol, Ethylhexylglycerin, Panthenol, Tetrasodium Edta, 1,2-Hexanediol, Ascorbyl Glucoside, Borago Officinalis Seed Oil, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Tocotrienols, Triolein, Trilinolein, Magnesium Nitrate, Methylisothiazolinone, Methylchloroisothiazolinone, Magnesium Chloride.",True,True,True,True,True,361
"Cleanser","FARMACY","Clean Bee Ultra Gentle Facial Cleanser","28.00","4.3","Water, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Hydroxysultaine, Chamomilla Recutita (Matricaria) Flower Water, Decyl Glucoside, Maltooligosyl Glucoside, Lauryl Glucoside, Glycerin, Hydrogenated Starch Hydrolysate, Echinacea Purpurea Root Extract, Honey Extract, Propolis Extract, Royal Jelly Extract, Hydrolyzed Sodium Hyaluronate, Calendula Officinalis Flower Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Aloe Barbadensis Leaf Juice, Melia Azadirachta Leaf Extract, Lavandula Angustifolia (Lavender) Oil, Lavandula Hybrida Oil, Curcumin, Curcuma Longa (Turmeric) Root Extract, Betalne, Sodium Pca, Disodium Cocoyl Glutamate, Sodium Cocoyl Glutamate, Citric Acid, Sodium Benzoate, Abies Sibirica Oil, Cymbopogon Martini Oil, Pelargonium Graveolens Oil, Pogostemon Cablin Oil, Caramel, Anthemis Nobilis Flower Oil, Ocimum Basilicum (Basil) Flower/Leaf Extract, Ocimum Sanctum Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Flavor (Aroma)*, Potassium Sorbate, Maltodextrin, Trisodium Ethylenediamine Disuccinate, Sodium Chloride, Sodium Phytate, Propanediol, Linalool. *Natural Flavor.",True,True,True,True,True,363
"Cleanser","CLINIQUE","Acne Solutions Cleansing Foam","21.00","4.2","Water , Glycerin , Butylene Glycol , Sodium Methyl Cocoyl Taurate , Sucrose , Disodium Phosphate , Arginine Cocoate , Laminaria Saccharina Extract , Caffeine , Algae Extract , Cola Acuminata (Kola) Seed Extract , Sea Whip Extract , Peg/Ppg-18/18 Dimethicone , Sodium Hyaluronate , Ppg-6-Decyltetradeceth-30 , Lactobacillus Ferment , Stearamidopropyl Dimethylamine , Acetyl Glucosamine , Capryloyl Glycine , 10-Hydroxydecanoic Acid , Polyquaternium-7 , Phospholipids , Stearic Acid , Sodium Hydroxide , Disodium Edta , Phenoxyethanol , Chloroxylenol",True,True,True,True,False,364
"Cleanser","DRUNK ELEPHANT","Pekee Bar™","28.00","4.5","Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Paraffin, Sclerocarya Birrea Seed Oil, Water/Aqua/Eau, Titanium Dioxide (CI 77891), Honey/Mel/Miel, Glycerin, Vaccinium Angustifolium (Blueberry) Fruit Extract.",True,True,True,True,True,365
"Cleanser","REN CLEAN SKINCARE","Ready Steady Glow Daily AHA Tonic","35.00","4.4","REN does not use skin unfriendly ingredients, all products are free from synthetic fragrance, pore-blocking petrochemicals, sulfate detergents, silicones, synthetic colors, animal ingredients, and parabens. In addition, REN products do not contain potential irritants including: glycols and diglycols (such as propylene glycol), PEG's, PPGs, urea, D.E.A, T.E.A, PABA, and other synthetic sunscreens, aliphatic alcohols/hydrocarbons, phthalates, fumarates, amines, alkanolamines, synthetic AHAs/BHAs, polyacrylamide, metacrylate, elastomer, poloxamer, styrene, vinyl, polyquaternium, synthetic chelating agents, nylon, nitriles, nitrates, nitrosamine releasers, bromates, fluor, aluminum, and alumina",True,True,True,True,True,367
"Cleanser","LANEIGE","Multi Cleanser","23.00","4.5","Water, Glycerin, Stearic Acid, Myristic Acid, PEG-32, Potassium Hydroxide, Butylene Glycol, Propylene Glycol, Laureth-1 Phosphate, Cellulose, Lauric Acid, Lauryl Phosphate, Papain, Camellia Sinensis Leaf Extract, Lactobacillus, Water Hyacinth Ferment, Mannitol, Hydrolyzed Wheat Protein, Lauramide DEA, PEG-100 Stearate, Glyceryl Stearate, Disodium EDTA, Polymethyl Methacrylate, PEG-75, Fragrance.",True,True,True,True,True,370
"Cleanser","CLARINS","Gentle Foaming Cleanser with Cottonseed","26.00","4.5","Water, Glycerin, Stearic Acid, Myristic Acid, Potassium Hydroxide, Dimethicone, Lauric Acid, Sodium Lauroyl Sarcosinate, Tipa-Laureth Sulfate, Glycol Distearate, Glyceryl Behenate, Ozokerite, Parfum/Fragrance, Propylene Glycol, Tetrasodium Edta, Alpha-Glucan Oligosaccharide, Polymnia Sonchifolia Root Juice, Maltodextrin, Gossypium Herbaceum (Cotton) Seed Extract, Gypsophila Paniculata Root Extract, Lactobacillus, Potassium Sorbate, Methylchloroisothiazolinone, Methylisothiazolinone, Bh, Benzyl Salicylate, Butylphenyl, Methylpropional, Limonene, Linalool, Ci7789/Titanium Dioxide.",True,False,True,False,False,371
"Cleanser","DR. JART+","Ceramidin™ Liquid","39.00","4.5","Water, Dipropylene Glycol, Alcohol, Betaine, Propanediol, Glycosyl Trehalose, 1,2-Hexanediol, Erythritol, Pentylene Glycol, Glycerin, Hydrogenated Starch Hydrolysate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethylhexanoin, Diphenyl Dimethicone, Triethylhexanoin, Panthenol, Butylene Glycol, Hydrogenated Lecithin, Centella Asiatica Extract, Icus Carica (Fig) Fruit Extract, Melia Azadirachta Leaf Extract, Theobroma Cacao (Cocoa) Seed Extract, Amaranthus Caudatus Seed Extract, Ulmus Davidiana Root Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Pyracantha Fortuneana Fruit Extract, Carbomer, Cellulose Gum, Sucrose Distearate, Dipotassium Glycyrrhizate, Ethylhexylglycerin, Methylpropanediol, Disodium Edta, Glyceryl Polymethacrylate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, C12-14 Pareth-12, Polyglyceryl-10 Myristate, Pelargonium Graveolens Flower Oil, Dextrin, Glyceryl Stearate, Sodium Hyaluronate, Salvia Officinalis (Sage) Oil, Pogostemon Cablin Oil, Cholesterol, Ceramide EOP, Ceramide AP, Ceramide AS, Ceramide NS.",True,True,True,False,True,373
"Cleanser","CAUDALIE","Micellar Cleansing Water","14.00","4","Water, Glycerin*, Poloxamer 188, Vitis Vinifera (Grape) Fruit Water*, Heptyl Glucoside*, Capryl/Capramidopropyl Betaine, Sodium Levulinate*, Sodium Anisate*, Sodium Chloride, Fragrance, Chamomilla Recutita (Matricaria) Flower Extract*, Citric Acid*, Vitis Vinifera (Grape) Juice*, Sodium Benzoate, Potassium Sorbate (067/178) *Plant Origin.",True,True,True,True,True,375
"Cleanser","DRUNK ELEPHANT","JuJu Bar","28.00","4.6","Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Bambusa Vulgaris Leaf/Stem Extract, Paraffin, Sclerocarya Birrea Seed Oil, Water, Heilmoor Clay, Titanium Dioxide (CI 77891), Helianthus Annuus (Sunflower) Seed Oil, Euterpe Oleracea Fruit Extract, Lycium Barbarum Fruit Extract.",True,True,True,True,False,376
"Cleanser","ORIGINS","GinZing™ Refreshing Scrub Cleanser","20.00","4.5","Water, Cocamidopropyl Hydroxysultaine, Coco-Betaine, Sodium Lauroyl Oat Amino Acids, Decyl Glucoside, Sodium Cocoyl Sarcosinate, Acrylates Copolymer, Copernicia Cerifera (Carnauba) Wax\Cera Carnauba\Cire De Carnauba, Jojoba Esters, Sodium Chloride, Polysorbate 20, Disodium Cocoyl Glutamate, Citrus Limon (Lemon) Peel Oil*, Citrus Grandis (Grapefruit) Peel Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Panax Ginseng (Ginseng) Root Extract, Caffeine, Garcinia Mangostana Peel Extract, Cordyceps Sinensis Extract, Butylene Glycol, Ethylhexylglycerin, Glycerin, Aloe Barbadensis Leaf Juice, Sodium Cocoyl Glutamate, Monosodium Citrate, Citric Acid, Sodium Hydroxide, Disodium Edta, Methylchloroisothiazolinone, Methylisothiazolinone, Phenoxyethanol. *Essential Oil.",True,True,True,True,True,377
"Cleanser","CLINIQUE","Blackhead Solutions Self-heating Blackhead Extractor","29.00","3.7","Magnesium Sulfate, Dimethicone, Isononyl Isononanoate, Isododecane, Polysilicone-11, Phenyl Trimethicone, Hydrogenated Lecithin, Acetyl Glucosamine, Polysorbate 20, Polysorbate 80, Polyethylene, Diatomaceous Earth/Solum Diatomeae/Terre De Diatomées, Triethylhexanoin, Pumice, Bambusa Arundinacea (Bamboo) Stem Extract, Peg-15/Lauryl Dimethicone Crosspolymer, Caprylyl Glycol, Stearyl Glycyrrhetinate, Water, Silica.",True,True,True,True,True,379
"Cleanser","GLOW RECIPE","Blueberry Bounce Gentle Cleanser","34.00","4.4","Water, Palm Kernel/Coco Glucoside, Caulerpa Lentillifera (Seaweed) Extract, Sodium Hyaluronate, Vaccinium Angustifolium (Blueberry) Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit, Glycolic Acid, Lactic Acid, Physalis Peruviana (Groundcherry) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Arctostaphylos Uva Ursi (Bearberry) Leaf Extract, Morus Nigra (Mulberry) Fruit Extract, Vaccinium Myrtillus (Bilberry) Fruit Extract, Beta-Glucan, Scutellaria Baicalensis (Skullcap) Root Extract, Paeonia Suffruticosa (Peony) Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Betaine, Sodium Chloride, Fragrance.",True,True,True,True,True,380
"Cleanser","CLARINS","Toning Lotion with Camomile","26.00","4.5","Water, Sorbitol, Dipropylene Glycol, Oleth-20, Glycerin, Panthenol, Butylene Glycol, Propylene Glycol, Parfum (Fragrance),PEG-8, Alpha-Glucan Oligosaccharide, PEG-32, Lactic Acid, Carbomer, Tilia Cordata Wood Extract, Tocopheryl Acetate, Anthemis Nobilis Flower Extract, Bletia Hycinthina Bulb Extract, Retinyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Phenoxyethanol, Methylparaben, Sodium Citrate, Disodium EDTA, BHT, Limonene, Linalool, Geraniol, Citral, Citronellol, CI 19140/Yellow 5.",True,True,True,False,True,381
"Cleanser","NEOGEN DERMALOGY","Green Tea Real Fresh Foam Cleanser","19.00","4.4","Camellia Sinensis Leaf Water, Camellia Sinensis Leaf, Saponaria Officinalis Leaf Extract , Potassium Cocoyl Glycinate, Glycerin, Methylglucamine, Lauric Acid, Sapindus Trifoliatus Fruit Extract, C12-14 Pareth-12, Myristic Acid, Propylene Glycol, Olive Oil PEG-7 Esters, Cocamidopropyl Betaine, Peg-60 Hydrogenated Castor Oil, Ethylhexylglycerin, Caprylyl Glycol, Tropolone, Citric Acid, Trehalose, Allantoin, Acetyl Glucosamine, Moringa Pterygosperma Seed Extract, Plankton Extract, Vaccinium Myrtillus Fruit/Leaf Extract, Saccharum Officinarum(Sugar Cane) Extract, Acer Saccharum(Sugar Maple) Extract, Citrus Aurantium Dulcis(Orange) Fruit Extract, Citrus Medica Limonum(Lemon) Fruit Extract, Sodium Hyaluronate, Carica Papaya(Papaya) Fruit Water, Gypsophila Paniculata Root Extract, Panthenol, Argania Spinosa Kernel Oil, Niacinamide, Achillea Millefolium Extract, Gentiana Lutea Root Extract, Portulaca Oleracea Extract, Hamamelis Virginiana(Witch Hazel) Extract, Anthemis Nobilis Flower Extract, Tricholoma Matsutake Extract, Cordyceps Sinensis Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Pisum Sativum (Pea) Extract, Glycine Soja (Soybean) Seed Extract, Vitis Vinifera (Grape) Fruit Extract, Saururus Chinensis Leaf/Root Extract , Arnica Montana Flower Extract , Artemisia Absinthium Extract , Broussonetia Kazinoki Bark Extract, Lactobacillus/Aspergillus/Prunus Mume Fruit Ferment Filtrate, Lactobacillus/Punica Granatum Fruit Ferment Extract, Lactobacillus/Soybean Ferment Extract, Lactobacillus/Nelumbo Nucifera Seed Ferment Filtrate, Aristotelia Chilensis Fruit Extract, Ribes Nigrum (Black Currant) Fruit Extract, Chrysanthemum Sibiricum Extract, Psidium Guajava Fruit Extract, Laminaria Japonica Extract, Caulerpa Lentillifera Extract, Hibiscus Esculentus Fruit Extract, Malva Sylvestris(Mallow) Extract, Malt Extract, Passiflora Edulis Fruit Extract, Averrhoa Carambola Fruit Extract, Chenopodium Quinoa Seed Extract, Dioscorea Japonica Root Extract, Forsythia Suspensa Fruit Extract, Laminaria Digitata Extract, Acorus Calamus Root Extract, Lithospermum Erythrorhizon Root Extract, Nelumbo Nucifera Flower Extract, Cucumis Sativus(Cucumber) Fruit Extract, Angelica Gigas Root Extract, Panax Ginseng Root Extract, Cornus Officinalis Fruit Extract, Schizandra Chinensis Fruit Extract, Asparagus Cochinchinensis Root Extract, Amber Extract, Pinus Densiflora Extract, Hydrolyzed Coral, Tremella Fuciformis(Mushroom) Extract, Sarcodon Aspratus Extract, Ledebouriella Seseloides Root Extract, Lepidium Meyenii Root Extract, Paeonia Lactiflora Root Extract, Citrus Junos Fruit Extract, Chaenomeles Sinensis Fruit Extract, Oryza Sativa(Rice) Bran Extract, Citrus Aurantium Dulcis(Orange) Flower Extract, Hippophae Rhamnoides Extract, Garcinia Mangostana Peel Extract, Magnolia Liliflora Flower Extract, Angelica Dahurica Root Extract, Angelica Archangelica Root Extract, Uncaria Tomentosa Extract, Lilium Tigrinum Extract, Laurus Nobilis Leaf Extract, Musa Sapientum(Banana) Fruit Extract, Cnidium Officinale Root Extract, Atractyloides Japonica Rhizome Extract, Salicornia Herbacea Extract, Mangifera Indica (Mango) Fruit Extract, Aloe Barbadensis Leaf Extract, Opuntia Ficus-Indica Extract, Swiftlet Nest Extract, Cocos Nucifera(Coconut) Fruit Extract, Honey Extract, Linum Usitatissimum(Linseed) Seed Extract, Agaricus Blazei Extract, Plumeria Rubra Flower Extract, Melissa Officinalis Leaf Extract, Cymbopogon Citratus Extract, Citrus Unshiu Peel Extract, Disodium EDTA, Carthamus Tinctorius (Safflower) Flower Extract, Gardenia Florida Fruit Extract, Fragrance.",True,True,True,True,True,383
"Cleanser","MURAD","Time Release Acne Cleanser","38.00","4.4","Water, Disodium Cocoamphodiacetate, Glycerin, Cetyl Alcohol, Cocamidopropyl Betaine, Cetearyl Alcohol, Sodium Cocoyl Isethionate, PEG-100 Stearate, Glyceryl Stearate, Butylene Glycol, Sodium Hyaluronate, Tocopheryl Acetate, Caprylic/Capric Triglyceride, Retinol, Salix Alba (Willow) Bark Extract, Ascorbic Acid, Chitosan, Silver Citrate, Sodium PCA, Betaine, Sorbitol, Glycine, Alanine, Proline, Serine, Threonine, Arginine, Lysine, Glutamic Acid, Zinc Gluconate, Argania Spinosa Kernel Extract, Serenoa Serrulata Fruit Extract, Sesamum Indicum (Sesame) Seed Extract, Cimicifuga Racemosa Root Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cocamidopropyl Dimethylamine, Zea Mays (Corn) Starch, Hydrolyzed Corn Starch, Hydrolyzed Corn Starch Octenylsuccinate, Citric Acid, Disodium EDTA, Propyl Gallate, Polysorbate 80, Menthol, Cetearyl Glucoside, Glycol Distearate, Steareth-4, PEG-150 Distearate, Hydroxyethylcellulose, Polyacrylate-13, Polyisobutene, Polysorbate 20, Trisodium Ethylenediamine Disuccinate, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Fragrance.",True,True,True,True,True,385
"Cleanser","INDIE LEE","CoQ-10 Toner","32.00","4.4","Water, Aloe Barbadensis, Ubiquinone (Coenzyme Q10), Hyaluronic Acid, Anthemis Nobilis (Chamomile), Salvia Officinalis (Sage), Carica Papaya Leaf Extract, Cucums Sativus (Cucumber) Extract, Citrus Aurantium Flower Oil, Propanediol, Ethylhexylglycerin, Potassium Sorbate.",True,True,True,True,True,386
"Cleanser","CLINIQUE","Acne Solutions Clarifying Lotion","17.00","4.4","Water , Alcohol Denat. , Nylon-12 , Butylene Glycol , Hamamelis Virginiana (Witch Hazel) , Laminaria Saccharina Extract , Caffeine , Sucrose , Glycerin , Acetyl Glucosamine , Sorbitol , Sea Whip Extract , Barium Sulfate , 10-Hydroxydecanoic Acid , Silica , Disodium Edta , Benzalkonium Chloride",True,True,True,True,False,388
